smiles,Td,min_bde_pred
O=C1CC(=NC2=C(N1)C=C(C=C2)C#CC1=NC=CC=C1)C1=CC=CC(=C1)C#N,503.15,14.31455
NC(=O)N1CNC2=C1C=CC1=C2C=C(N1)C(O)=O,503.15,54.849228
CN1N=CC(C(O)=O)=C1C,503.15,72.20099
OC(=O)CC1NCCC2=CC=CC=C12,503.15,18.631994
COC1=CC=C2C(=O)C(=O)N(C3CCN(CC4=CC=CC=C4)CC3)C2=C1,503.15,22.818317
OC1=CC=C(C=C1)C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,503.15,19.456787
O=CC1=CNC2=CC=CN=C12,503.15,42.92335
NC(=O)C1=C(NC2=CC=NC=C2)C2=CC=CC=C2N1,503.15,26.314579
COC1=NC(N=NC2=NC(OC)=NC(OC)=N2)=NC(OC)=N1,503.15,74.25163
COC(=O)C1=CC(=O)N(C1=O)C1=CC=C2OC(=O)C(=CC2=C1)N1C(=O)C=C(C(=O)OC)C1=O,503.15,5.359272
CC1=CC(=O)N(C1=O)C1=CC=C2OC(=O)C(=CC2=C1)N1C(=O)C=C(C)C1=O,503.15,5.359272
O=C1C=CC(=O)N1C1=CC=CC2=C(C=CC=C12)N1C(=O)C=CC1=O,503.15,6.6436625
NCC1CC2=C(O1)C1=C(CCC1)C=C2,503.15,54.466537
COC1=CC=C(CN)C=C1,503.15,21.809937
OCC1=CC=C(NCC(O)=O)C=C1,503.65,24.02555
NC1=NC=C(C2CCNCC2)C(N)=N1,503.65,29.957363
CC1=C(NC2=C(O)C=CC(C(O)CNC(C)(C)C)=C12)C(O)=O,503.65,28.968075
COC1=C(C=CC=C1)C(CC1=CC=NC=C1)(CC1=CC=NC=C1)C#N,503.65,19.489601
CN1[C@@H]2CCC3=C(C=CC(=C3)C3=CC(N)=CC=C3)[C@@]2(C)CCC1=O,503.65,16.372028
N[C@@H](CC1=CC=CC=C1)[C@H](O)C(O)=O,503.65,28.066458
O=C1CC(=NC2=C(N1)C=C(C=C2)C1=COC=C1)C1=CC=CC(=C1)C#N,503.65,13.18062
CCOC1=C(OCC)C=C(C=C1)C1=CC2=C(C=C1)N(CCC(=C2)C(O)=O)C=O,503.65,9.586357
CONC(=N)C1=CC2=C(C=C(CCCCCC3=CC4=C(O3)C=C(C=C4)C(=N)NOC)O2)C=C1,503.65,17.464275
COC1=CC=C(C[C@@H](N)[C@H](O)C(O)=O)C=C1,504.15,21.22317
CC(CN1CCCCC1)N1CCN(CC1)C1=NC=CC=C1,504.15,29.341534
CC1NC(=O)NN=C1C1=CC=C(NC(=O)CN2CCN(CCO)CC2)C=C1,504.15,21.147652
COC1=C2NN=C(O)C2=C(CCN)C=C1,504.15,38.14788
CC1=C(C=CC(NC(=O)COC2=C3CCCCC3=CC=C2)=C1)C(=O)N1CCCCC2=C1C=CC=C2,504.15,9.27915
O=C1CCN(CC1)C1=CC2=C(NC(=O)CC(=N2)C2=CC(=CC=C2)N2C=CN=C2)C=C1C#CC1=CC=CC=C1,504.15,3.0559082
ONC(=N)C1=CC2=C(OC(CCCCC3=CC4=C(O3)C=CC(=C4)C(=N)NO)=C2)C=C1,504.15,16.975609
CC(C)(C)OC(=O)CC1CCC(=O)N(CC(=O)NCC2=CC=C(NC3=NC4=C(N3)C=CC=C4)C=C2)C2=C1C=CC=C2,504.15,16.034555
COC1=CC=C2NC(C(=O)C3=CC(C)=CC=C3)=C(CC(O)=O)C2=C1,504.35,15.525741
COC1=CC=C2N=C(N)C(=CC2=C1)C(N)=O,504.65,7.269986
CC1CNC2NC(C)CNC2N1,504.65,73.43013
CCOC(=O)C1=C(C)C2=C(NC3=CC=C(N)C=C23)C=N1,504.65,30.83974
CN(C)C=NC1=C(C#N)C(=NN1)C1=CC=C(NC(=O)OC(C)(C)C)C=C1,504.65,22.121157
COC1=C(C=CC=C1)[C@H](C1=CC=CC2=CC=CC=C12)[C@@](C)(C#N)C(O)=O,504.65,13.916695
NN1C(N)=NN=CC1=O,505.15,38.233147
CCC(C)(C)NCC(O)C1=CC(C#N)=C(N)C(=C1)C#N,505.15,10.710517
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)N1CCCCC1,505.15,64.57706
CC1=C(C)C(=O)N2N=CN(NC=O)C2=N1,505.15,31.87558
CC1OC2=C(NC1=O)C=C(C=C2)C1=C(C)N2C=C(C)C=CC2=N1,505.15,13.609432
C(NC1=NC2=C(CCCC2)C2=C1N=CN2)C1=CC=CC=C1,505.15,27.003412
COC(=O)NC1=CN2N=C(OCC3=NC=CC=C3)C=CC2=N1,505.15,29.146217
NC1C(=O)N(C2C3CC4CC(C3)CC2C4)C2=C(C=CC=C2)N(C2=CC=CC=C2)C1=O,505.15,12.538801
CCCC1=NC(=C(N1)C(=O)OCOC(=O)C(C)(C)C)C(C)(C)O,505.15,66.63434
CCCC1=NC(=C(N1)C(O)=O)C(C)(C)O,505.15,68.995445
COC1=CC=C(C=C1)C(=O)NC1=CC=C2NC=C(C2=C1)C1=CCN(C)CC1,505.15,15.962032
CC1=C2C(=CC3=C4C=CC=CC4=NC3=C2C)N=C1C(=O)OC1CCN(CC2=CC=CC=C2)CC1,505.15,27.226675
CC1=CC=CC=C1C(=O)CN1C2=C(C=CC=C2)N(CC(NC(=O)NC2=CC=C(C=C2)C(O)=O)C1=O)C(=O)C(C)(C)C,505.15,12.6101885
OCC(O)COC1=CC2=C(NC(=O)CC(=N2)C2=CC=CC(=C2)C#N)C=C1C#CC1=CC=CC=C1,505.15,7.1524916
CC1(C)CC(C(N)=O)C(C)(C)N1O,505.15,64.247635
OC(=O)C1=CC=C2C=CC(=NC2=C1O)C(=O)NCC1=CC(O)=C(O)C=C1,505.15,10.115564
COC1=C(C=C(C=C1)C1=CC2=CC=CC=C2N=C1)C(=C)C(=O)C1=CC=C(C=C1)C(O)=O,505.15,12.323221
OC1=NN2C=NN=C2N=N1,505.15,79.84418
CN(C)C1=CC(C(O)=O)=C(N)C=C1,505.65,7.035556
NC1CCN2C(C1)C1=C(OC3=C2C=CC=C3)C=CC=C1,505.65,11.525453
CCOC(=O)C1=C(N2CCN(C)CC2)C2=CC=CN=C2N(C)C1=O,505.65,7.9646997
CC1=CC=C(C=C1)C1=C(CCC(N)=O)N2C=C(C)C=CC2=N1,505.65,21.60884
COC1=C(C=CC(O)=C1)C1=NC2=C(N1)C=C1NC(=O)C(C)(C)C1=C2,505.65,12.646263
CC(C)(C)OC(=O)N1C[C@H](CN)C[C@H]1C(O)=O,505.65,60.410313
CC1=NC(C=C2CCC3=C(C)C4=CC=CC=C4N3C2=O)=CN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,505.65,27.347418
CN(C)C1CC2=CNC=C3C=C(OCC1=C23)C=NO,505.65,66.87813
O=C1NC2=C(C=CC=C2)N1C1=CC=CN=C1,505.65,26.496693
CN1N=C(C)C(N)=C1C(N)=O,506.15,71.42514
OC1(C2=CC=CN2C2=CC=CC=C2)C(=O)NC(=O)NC1=O,506.15,23.392399
CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,506.15,27.751995
OC1=C(C=NC2=CC=CC(C#N)=C12)C(=O)NCCCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,506.15,10.060699
CC1=C(C=CC=C1)C(=O)NC1=NC(=O)C2=CC=CC=C2N1,506.15,11.796709
CCCOC1=C(C)N=C2N=CC(C(=O)OCC)=C(O)C2=C1,506.15,10.120916
COC1=CC=C(NC2=NNC(N=CN(C)C)=C2C#N)C=C1,506.15,21.057362
OC(=O)\C=C\C1=CC=C(N=C1)N1CCCC1=O,506.15,23.861694
COC(=O)CCC1=C(O)C=C2OC3=CC(=O)C=CC3=[N+]([O-])C2=C1,506.15,-1.2512087
NCC1(CC11CCCC1)C(O)=O,506.15,67.32316
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3)C#N)C(O)=C1C2=O,506.65,12.522984
O=C1NC(=O)C(N1)=CC1=CC=CO1,506.65,68.99183
CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=CC=CC=C41)[C@](O)(C2)C(=O)OC,506.65,27.822376
CCCCN1C2=C(C(NCC(O)=O)=NN2)C(=O)N(CCC)C1=O,506.65,60.588806
OCC(O)CNC(=O)CCN1C=NC2=C1N=CNC2=O,506.65,52.570763
N#CC1=C2N3CCN=C3C3=C(C=CC=C3)N2C=N1,506.65,10.829856
NC1=CC2=C(C=C1)C1=NNC(=O)CC1CO2,506.65,10.923977
CC(N1CCC2=C(C)C3=CC=CC=C3N2C1=O)C1=C(C)NC=N1,506.65,27.390484
CC1CC2=C(C=C3OCOC3=C2)C(C=CC2=CC=C(N)C=C2)=NN1C(C)=O,506.65,17.991512
CN1CCN(CC1)C(=O)CN1C2=C(C=CC=C2)N(CC(NC(=O)NC2=CC(C)=CC=C2)C1=O)C(=O)C(C)(C)C,506.65,15.2423115
CC(C)CC(NC(C)=O)C(=O)NC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,507.15,16.960596
CC[C@@H]1CN(C)[C@@H]2CCCC[C@]2(O1)C1=CC=CC(O)=C1,507.15,26.412659
COC1=CC=C2NC(=O)N=C(C)C2=C1,507.15,9.950905
OC(=O)C(CCC1=CC=CC=C1)NC1CN2CCCC(N2C1=O)C(O)=O,507.15,26.89346
CCNC=NC1=C(C=C(C=C1)C1=CNC(C)=N1)C(N)=O,507.15,6.077445
CCOC(=O)C(=CNC1=C2NC=NC2=NC=N1)C(=O)OCC,507.15,60.101864
CC1=NC(C(O)=O)=C(C)N1,507.15,75.941635
ONC1=CC=C2NC(=O)N(CCCCN3CCC(=CC3)C3=CC=CC=C3)C(=O)C2=C1,507.15,11.944265
CC(C)C[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)CCNC(=O)C1=CC=C(C=C1)C(N)=N)C(=O)OC(C)C,507.15,15.727081
CC1=CN([C@H]2C[C@H](O)[C@@H](CON3C(=O)C4=CC=CC=C4C3=O)O2)C(=O)NC1=O,507.15,29.754509
C\C(\C=C\C=C(/C)C1=CC2=CC(C)=CC(C)=C2OC1)=C/C(O)=O,507.15,19.114624
CC1=CC=CC(C)=C1C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,507.15,19.95208
O=C(C1=CC2=CC=NC=C2N1)C1=COC=C1,507.15,55.481686
CC1=CC(C2=CC3=NC=CN=C3N2)=C2C=CC=CN12,507.15,28.996145
CC1=NC2=CC=CC(\C=C\C(=O)NO)=C2C(=O)N1C1=CC=CC=C1,507.15,13.23687
COC1=CC(=NC(=C1)C1=CC=C(NC(C)=O)C=C1)C(O)=O,507.65,21.047329
O=C1OC(=O)C2=C(CCCC2)N1C1=C2CCCCC2=NC2=CC=CC=C12,507.65,9.346457
CCOC(=O)C1=C2CC3=C(N(N=C3C(=O)C(C#N)C(=O)NC3=CC=CC=C3)C3=CC=CC=C3)C2=CC=C1,507.65,20.698143
OC(=O)C1=CC2=C(OCC1)C=CC(=C2)C1=CC=CO1,507.65,12.321366
COC1=CC=C(C=C1)C#CC1=CC2=C(C=C1)N=C(CC(=O)N2)C1=C(C=CC=C1)C#N,507.65,10.5095005
COC1=CC=C(C=C1)C#CC1=CC2=C(C=C1)N=C(CC(=O)N2)C1=CC=CC(=C1)C#N,507.65,14.314554
CN(C)C(=O)C1=C(NC2=CC=C3NN=CC3=C2)C=CC=C1,507.65,6.058435
CCCC(=O)C1=C(N)C=CC=C1,508.15,10.937304
COC1=CC(N=NC2=CC3=C(NC=N3)C=C2)=C(O)C2=CC=CC=C12,508.15,4.04844
CC1=CC=C2C(=O)C3=C(N=NN3)C(=O)C2=C1,508.15,8.130127
NC(CC1=CC(O)=C(O)C=C1)(C=C=C)C(O)=O,508.15,11.401777
NC1=CC=C2C(CC3CC(=O)NN=C23)=C1,508.15,30.754019
OC1=CC=C(NC2=CC=C3N=CC=CC3=C2)C=C1,508.15,10.966993
NC1=NC2=C(CN(CC2)C2=CC=C(C=C2)C#N)C=C1C#N,508.15,11.817146
COC(=O)C=CC1=CNC=N1,508.15,73.99313
NC(=O)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(O)C(CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)OCC1=CC=CC=C1,508.15,26.705534
OC1=C(O)C=C(C=NC(=O)NC(=O)CC#N)C=C1,508.15,11.650152
CCOC(=O)C=CC1=CNC2=CN=C(C=C12)N1C=NN=C1,508.15,47.48567
COC1=CC=C(C=C1)C1=CN=CC2=C1C1=CC=CC=C1N2,508.15,20.578592
COC1=CC(O)=C2C(=C1)N(CC1=CC=CC=C1)C1=C2C(=CC=C1)C(N)=O,508.15,22.54243
NC1=CC=CC(=N1)C1=CC=C(CCN2CCN(CC(O)C3=CC=CC=C3)CC2)C=C1,508.15,20.93445
COC1=C(OC)C=C(CN2C(=O)NC(=O)C(N=O)=C2N)C=C1,508.15,13.908524
COCN1C=NC=C1C1=C(C(=O)NC1=O)C1=CNC2=CC=CC=C12,508.15,27.396181
COC1=CC=C2NC(C(=O)C3=NC=CC(C)=C3)=C(CC(O)=O)C2=C1,508.15,22.70718
CC1=CC(C)=C(CC(C)(C)NC(O)CC2=CC(OCC3=CC=CC=C3)=CC3=C2OCC(=O)N3)C(C)=C1,508.15,20.37181
OC(=O)CCCN\C=C1/C(=O)NC(=O)C2=CC=C(C=C12)N1C=CC=C1,508.15,11.752148
CC1=CC(C)=C(CC(C)(C)NCC(O)C2=CC(OCC3=CC=CC=C3)=CC3=C2OCC(=O)N3)C(C)=C1,508.15,13.509872
OC1=CC=C2NC=C(C3=CNC4=CC=C(O)C=C34)C2=C1,508.15,24.302885
CCCC(N1CCCC1)C(=O)C1=CC=C(O)C=C1,508.15,12.233036
NC1=NC2=C(N=C(C#CC3=CC=CC=C3)N2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,508.15,27.066343
COC1=CC=C(C=C1)C1=C(CC(O)=O)N2C=CC(C)=CC2=N1,508.15,21.892092
NC1=CC2=C(OC3=C2CCC(C3)C(O)=O)C=C1,508.35,30.818775
CC(C)C1=NC(N)=C(N=NC2=CC=CC=C2)C(=O)N1,508.65,24.338646
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1C[C@@H](O)[C@@H]2N,508.65,63.983955
NC(=O)C1=CC=CC=C1,508.65,21.94506
CC(=O)NC1=C2C=C[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CCC1=O,508.65,58.13917
COC1=CC=C(C=C1)C(=O)NC1=NC(=O)C2=CC=CC=C2N1,508.65,12.004306
CC1=NC2=CC(C(O)=O)=C(N=C2O1)C(O)=O,508.65,8.886507
COC(=O)[C@H]1CC[C@H]2[C@@H]3CC(=NO)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,508.65,62.465317
NC1=NC2=C(CC(CCC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@H](CC(O)=O)C(O)=O)C(O)=O)CN2)C(O)=N1,508.65,14.711416
CC(C)N1C(=O)NCC2=CN=C(NC3=CC=C(C=C3)N3CCN(C)CC3)N=C12,508.65,12.045235
N#CC(C#N)=C1NC2=C(O1)C=CC(=C2)C1=CC=CC=C1,509.15,32.47389
CC(=O)CN1CCC2=C(C1)C(=O)OC1=C2C=C(NC(C)=O)C(C)=C1,509.15,1.3313522
CC(=O)NC1(C)CCCC2=C1C=CC(=O)N2,509.15,23.807547
CC1=NN2C=CC=CC2=C1C(O)=O,509.15,28.862202
CNC1=CC(NC)=CN=C1,509.15,36.00248
COC(=O)CC1=CC2=C(NC(=O)CC(=N2)C2=CC(=CC=C2)C#N)C=C1C#CC1=CC=CC=C1,509.15,9.394489
OC1=CC2=C(NC(=O)OC2=O)C=C1,509.15,8.624901
COC1=CC=C(CN2C=NC3=C(N=C(N)N=C23)C2=CC=CO2)C=C1,509.15,21.087446
NC1=NC2=C(N=C(C#CC3=CC=CC4=CC=CC=C34)N2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,509.15,17.74358
C[C@H](NCCC1=CC=C(OCC(O)=O)C=C1)[C@H](O)C1=CC=C(O)C=C1,509.45,20.399002
COC(=O)C1=CC(=NN(CC2=CC=C(NC(=O)C3=CC=CN=C3)C=C2)C1=O)C1=CC=C(OC)C=C1,509.45,11.136534
O=C1NCN(C2=CC=CC=C2)C11CCN(CCN2C(=O)C3=CC=CC4=CC=CC(C2=O)=C34)CC1,509.65,10.520126
NC(=O)NC1CCC(=O)C2=CC=CC=C12,509.65,14.356235
CC1CN(CC(C)O1)C1=CC(=C2C(N)=NNC2=N1)C1=CC=CC=C1,509.65,25.350046
NC(=N)NCCN1CC2=CC=CC=C2C2(CC3=C(O2)C=CC=C3)C1,509.65,19.297947
CC1=NC=CN1CC1CCC2=C(C3=CC=CC=C3N2)C1=O,509.65,26.944275
CC1=CN=CC2=C1C1=CC(=CC=C1N2)N1CCCCC1,509.65,10.635521
CC1=C(CC#C)N2C=CC=C(OCC3=CC=C(C=C3)C(O)=O)C2=N1,509.65,13.705249
OC(=O)C1=C2N(N=CC3=CC=CC=C23)C(=O)C(=C1)C1=CC=CC=C1,509.65,3.839702
CN1CCC(CC1)C1NC2=C(C=CN=C2)N(C)N2C=CC=C12,509.65,20.236748
CC(C)(C)C1=NC(NC2=NC=CN2)=NC(=C1O)C(C)(C)C,509.65,27.095894
COC1=CC2=C(OC3(CCN(CC3)NCCC3=CC(=O)N(C)C(=O)N3C)CC2=O)C=C1,509.65,10.588182
CC1=CC=C(C)N1C1=CC2=C(C=C1)C=CC1=C2N(CC(O)=O)C(=O)C(=O)N1,509.65,3.5438325
COC1=CC=C(C=C1)C1=CC2=C(C=C1)N=C(CC(=O)N2)C1=CC=CC(=C1)C#N,509.65,13.648836
CCC1=C2CC(N(C)C)C3=C2C(=CN1)C=COC3,509.65,60.56012
OC1=CC=C(C=C1)C(=O)NNC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,509.65,14.837118
CC(C)NC(=O)N1CCC2=C(N=CN2)C1C1=CC=CO1,510.15,65.29944
CC(C)C1=CC=C2N=C3C=CC(=CN3C(=O)C2=C1)C(=O)NCCCCCCC1=CC=CN=C1,510.15,8.958977
CCOC(=O)C1=CC=C2N(C=CC=C2O)C1=O,510.15,9.529549
CC1=NC=C(C(=O)N1)C1=CC(O)=C(O)C=C1,510.15,10.90621
COC1=C(C=C2C(NC3=CC=C4NC=CC4=C3)=NC=NC2=C1)C#CC1=NC=CC=C1,510.15,6.81222
CC(C)(C)C(=O)CN1C2=C(C=CC=C2)N(CC(NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C1=CC=CC=C1,510.15,12.947993
CCOC(=O)C1=CN2C3=C(CC2(C)C)C=C(C=C3C1=O)C#CCO,510.15,5.179186
CC1=CC=C(C=C1)C1=NC=C(C=C1)C(=O)NC1=CC=C2C=C(CN3CCCCCC3)C=NC2=C1,510.15,6.983967
CN1C(=CC2=CC=CC(OC3=CC=NC=C3)=C12)C(=O)NC1=CC(=CNC1=O)C(C)(C)C,510.15,20.47788
CC#CC1=CC=C2NC(=CC2=C1)C(O)=O,510.15,16.100893
CC(=O)OC1=CC2=CC=C(C=C2C=C1C#N)C#N,510.15,-1.9531646
CC(C)(C)OC(=O)C1=CC(=CN2CCC3=C(NC4=CC=CC=C34)C12C(=O)OC(C)(C)C)C(=O)C1=C(O)C=CC=C1,510.15,10.146524
COC(=O)C1=CC(=CN2CCC3=C(NC4=CC=CC=C34)C12C(=O)OC)C(=O)C1=C(O)C=CC=C1OC,510.15,10.142273
OC1=CC2=C(C=C1)C(C1=CC=CC=C1O2)=C1C2CC3CC(C2)CC1C3,510.65,8.082203
CCCC1=NC(=CNC1=O)C1=CC=NC=C1,510.65,23.032742
CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(N)=NC(N)=C1N=O,510.65,20.205982
OC1=CC(=O)C2=C(CCCC2)NC1=O,510.65,13.632181
CCC1=CC=C(C#N)C(O)=N1,510.65,15.855429
OC1=CC=C2CCN(CC2=C1)NC1=CC=NC=C1,510.65,10.728415
CC1=CC=C(C=C1)C#CC1=CC2=C(C=C1)N=C(CC(=O)N2)C1=CC=CC(=C1)C#N,510.65,14.314554
CC(=O)O[C@@H]1C2=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C,510.65,18.270195
CC1=CC(C)=C(N2C=CC(C(O)=O)=C2C(O)=O)C(C)=C1,510.65,20.599182
CC(=O)NCCNC1=NC(=NC2=C1C=C(N2)C(=O)N1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,510.65,21.024954
COC1=CC=C2C(=O)C3=C(N=NN3)C(=O)C2=C1,511.15,9.037504
CCCN(C)C(C)CN1CCC2=C(C1)C(=O)OC1=C2C=CC(C)=C1,511.15,2.1804795
NC1=C2N=CN([C@@H]3O[C@@H]([C@@H](NC(=O)C4=CC=CC=C4)[C@H]3O)C(O)=O)C2=NC=N1,511.15,21.279606
CC(C)C(C)(N1C(=O)C2=CC3=C(C=CC=C3)N=C2C1=O)C(N)=O,511.15,9.62979
CC(=O)NC1=C(C=CC(=C1)C(O)=O)N(N)C(C)=O,511.15,14.186134
CN1C2=C(C3=CC=CC=C13)C(=O)\C(CC2)=C\C1=NC=CN1,511.15,27.767412
CC1=C(C=CC(CN)=C1)N1CCN(C1=O)C1=CC=C(CCC(O)=O)C=C1,511.15,12.678253
CC(C)C1=C2N=C3C(C=CC=C3C(O)=O)=CC2=CC=C1,511.15,9.95052
NC1=NC2=NC=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(=O)N1,511.15,14.891199
CC1=CC2=C(NC(=O)CC(=N2)C2=CC=CC(=C2)C#N)C=C1C#CC1=CC=CC=C1,511.15,7.8843446
CCOC(=O)C1C(=O)C2=CC3=C(OCO3)C=C2N=C1C1=CC=CC=C1,511.15,14.475313
COC1=CC(OC)=C(\C=C\C(=O)C2=CC=C(C=C2)C(O)=O)C=C1C1=NC=CN=C1,511.15,9.1028595
CN1CCNC(C1=O)C1=NC2=C(N=NN2C2=CC=CC=C12)C1=NOC(C)=C1,511.15,7.4961166
CN1N=C(C=CC1=O)C1=C(N=C(N)C(=N1)C(O)=O)C1=CC=CC=C1,511.15,21.199715
CCC1=NC2=C(N1CC1CCOCC1)C1=C(C=C(OCCN)C=C1)N=C2N,511.15,10.29248
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1C(O)CNC(=O)N2,511.15,74.92844
COC1=C(C=CC(=C1)C(=N)NOC(C)=O)C1=CC(=NO1)C1=C(OC)C=C(C=C1)C(=N)NOC(C)=O,511.15,13.176893
CC(=O)OCC1=C(OC2=C(C)C=CC=C2)C=CC(=C1)C(=O)CNC(C)(C)C,511.65,11.442012
CC1=CC=C(C=C1)C(=O)NC1=NC(=O)C2=CC=CC=C2N1,511.65,12.004306
CN(CC1=C(C=CC=C1)C1(CCOC2=C(C1)C=C(C=C2)C1=CC=C(C=C1)N1CCOCC1)C(N)=O)C1CCOCC1,511.65,12.389665
NC(=O)C1=CC(=CC=C1)C1=NC2=C(NC(=O)C1)C=C(C=C2)N1C=CC=C1,511.65,13.398836
O=C(NC1=NC2=C(C=CC=C2)C2=NCCN12)C1=CN=CC=C1,511.65,14.2266655
CCC1=NC2=C(N1CCOC1=CC=CC=C1)C1=C(C=C(OCC(=O)C(C)(C)C)C=C1)N=C2N,511.65,10.453231
CCCCCCCCCCCCOCC(O)CN1CCN(CC2=CC=CC=C2)CC1,512.15,27.988306
CC(=O)C(=CN)C(C)=O,512.15,74.992355
COC1=CC=C2N3C=NN=C3C(OC)=NC2=C1,512.15,6.9385233
CC(N1CCCCC1)C(=O)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2,512.15,14.467416
CC1=C(C(C2=C(C)C=CC=C2)C2=C(CNCC2=O)N1)C(=O)OCCOC1=CC=CC=C1,512.15,18.68562
COC1=CC(NCCCCCCN2CCN(CC(O)CO)CC2)=C2N=CC=C(C)C2=C1,512.15,8.029152
CC1=CC=CC2=NC(=CN12)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1,512.15,11.185987
CCC1=CC(OCC2=CC=C(C=C2)C(=O)OC)=C(C(=O)OC)C(CC)=N1,512.15,7.046444
CCC1=NC2=C(CCCC2)C(OCC2=CC=C(C=C2)C(=O)OC)=C1,512.15,12.772437
CCC1=CC(=O)C(C(O)=O)=C(CC)N1,512.15,7.2947273
COC1=CC=CC(CC2=C(OC)C=C(C=C2)C2=C3N=CC=C(O)N3N=C2)=C1,512.15,13.510054
COC1=C(OC)C=C2C(NC3=CC=C(C=C3)C#C)=NC=NC2=C1,512.15,6.7839317
CC1=CC=CC(NC(=O)NC2CN(C(=O)C3=NC=CC=C3)C3=C(C=CC=C3)N(CC(=O)C3=CC=CC=C3C)C2=O)=C1,512.15,12.610193
O=CC1=CC=C(C=C1)C1=C2CCNC(=O)C3=CC=CC(N1)=C23,512.15,21.825005
O=C1CC(=NC2=C(N1)C=C(C=C2)C1=CC=CC=C1)C1=CC=CC(=C1)C#N,512.15,13.648823
CC(=O)C1=CC2=CC=NC=C2N1,512.15,55.47533
CCCN1C(=CN=C1[C@H](CC1=CC=NC=C1)N(C=O)C1=CC2=CC=CC=C2N1)C1=CC=C(C=C1)N1C=CN=C1,512.15,20.278984
CCN(CC)C1=CC=C(C=CC=CC2=C(C#N)C(OC2(C)C)=C(C#N)C#N)C=C1,512.15,18.673855
CCCC(=O)NC1=CC=C2NC(C(O)=O)=C(CC)C2=C1,512.15,25.479399
CC1(C)OC(=O)NC2=C1C=C(\C=C\C#N)C=C2,512.15,16.735458
COC1=CC=C2C(NC3=C2C=C(C)C(O)=C3)=C1,512.15,17.85821
COC1=CC=C2C(=C1)C(=O)NN=C2C(O)=O,512.65,0.31068873
COC1=C(C=C(NC(C)=CC(C)=O)C=C1)C1=NC(=O)C2=NN=NC2=N1,512.65,12.250727
OC(=O)C1=NC=CC2=C1NC1=CC=CC=C21,512.65,27.215162
OC(=O)C1=CC2=CC=C(O)C=C2C=C1,512.65,5.210017
COC1=C(C=CC=C1)N1CCN(CCNC2=CC=NN(C)C2=O)CC1,512.65,6.7340126
CN1C2=C(C=CC=C2)C2=C1C(C)=C1C(C)=C(NC1=C2)C(O)=O,512.65,27.873426
CCC1=C(O)C=CC(N)=C1,512.65,14.365257
CN1CCN(CC1)C1=CC=C(C=C1)C1=CC=C(C#N)C(=O)N1C,513.15,13.531985
C1CC2=C(N3C=CC=C3)C3=C(C=CC=C3)C=C2CN1,513.15,3.4899995
CC(=O)C1=C(O)OC(=O)C(C(C)=O)=C1O,513.15,10.333065
COC1=CC(N=NC2=CC=C3NN=CC3=C2)=C(O)C2=CC=CC=C12,513.15,4.04844
CC(C)C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)[C@@H](C)O)C(C)C)C(O)=O,513.15,51.546097
CN(C)C(=O)C1=C(C)C2=C(NC3=CC=C(N)C=C23)C=N1,513.15,30.83974
OCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CC(=O)N1,513.15,65.413345
